housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,x,y
16.0,20.0,5.0,15.0,5.0,3.875,450000.0,3,198509.63934840244,-480528.1844084896
15.0,1010.0,274.0,649.0,261.0,2.5197,350000.0,3,202227.18759164942,-480441.28077560244
17.0,2634.0,641.0,1454.0,560.0,3.7976,275000.0,3,201290.7629837786,-480460.87654815475
15.0,2355.0,438.0,747.0,450.0,6.5356,272800.0,3,201317.78193184338,-481566.6136681489
16.0,1574.0,385.0,515.0,363.0,5.3423,291700.0,3,201321.36333142628,-481571.8815946495
24.0,3930.0,661.0,1831.0,616.0,6.3767,269000.0,3,203149.18120815698,-480419.374198521
16.0,2542.0,498.0,1022.0,494.0,4.0,223400.0,3,204107.5190003773,-481508.98187647155
16.0,1414.0,191.0,635.0,230.0,10.0757,383900.0,3,203172.6654766481,-481528.06619441556
20.0,2851.0,490.0,1192.0,463.0,5.8752,274200.0,3,203175.18477291707,-481524.00107833464
24.0,4227.0,641.0,1605.0,589.0,6.4238,278400.0,3,202244.25399888784,-481543.4218166191
11.0,6840.0,1689.0,6083.0,1629.0,2.4132,198300.0,3,200439.50300070285,-483805.40323559474
25.0,2267.0,359.0,866.0,348.0,7.79,500001.0,3,197736.2264759311,-487195.79183420027
15.0,3191.0,482.0,930.0,447.0,8.6001,500001.0,3,198664.70943753226,-487174.1760665211
27.0,2278.0,316.0,772.0,304.0,10.1275,500001.0,3,196956.19431421158,-493866.6564797163
21.0,4281.0,582.0,1443.0,576.0,9.0519,500001.0,3,200546.84329397985,-488236.36977102794
23.0,3166.0,411.0,1092.0,345.0,7.9367,500001.0,3,198634.28126630493,-486071.0114360186
17.0,2975.0,371.0,1247.0,398.0,10.1989,500001.0,3,198635.45987449327,-486071.98589831917
18.0,729.0,105.0,316.0,108.0,10.3893,500001.0,3,199568.91498028266,-486044.15568246413
14.0,4340.0,741.0,1505.0,670.0,7.5674,500001.0,3,199591.55620459412,-487148.70293056965
13.0,5192.0,658.0,1865.0,662.0,15.0001,500001.0,3,199563.39389576003,-486044.3045735634
17.0,3095.0,551.0,1175.0,534.0,5.3099,500001.0,3,198612.00343429338,-484956.7256324291
28.0,3404.0,497.0,1134.0,466.0,7.2217,500001.0,3,207201.05958840708,-494742.22059421754
28.0,2250.0,329.0,826.0,323.0,6.9257,466400.0,3,208123.6869242986,-494717.7964934809
47.0,3090.0,652.0,1105.0,582.0,4.1699,373700.0,3,207195.05865031,-494740.2698215572
46.0,1033.0,223.0,462.0,224.0,3.2708,384700.0,3,207228.8430440501,-495847.9064196986
50.0,1152.0,341.0,519.0,225.0,3.053,500001.0,3,204460.82295381292,-497019.92976222653
28.0,3085.0,499.0,1176.0,480.0,7.9794,426100.0,3,208158.61627847602,-495829.466682327
18.0,3224.0,561.0,1310.0,580.0,8.4614,391900.0,3,208158.3810291836,-495825.9022194431
24.0,2105.0,346.0,712.0,332.0,10.6349,500001.0,3,208158.09519967987,-495826.7898206492
32.0,3116.0,661.0,1105.0,543.0,5.1837,445600.0,3,207220.76053303404,-495846.15509383194
44.0,1833.0,331.0,515.0,268.0,6.6178,500001.0,3,206349.6252770796,-498084.8081348082
15.0,2874.0,592.0,1382.0,586.0,5.5137,161800.0,3,210675.23705481266,-484672.0952535705
16.0,4134.0,740.0,2103.0,745.0,5.6877,231400.0,3,209775.54633647058,-485810.43171369564
9.0,2499.0,492.0,1111.0,542.0,5.5342,182300.0,3,208790.11668331476,-483611.86071750475
21.0,2322.0,518.0,662.0,457.0,3.1679,110000.0,3,211630.5756760194,-485760.0946061802
19.0,1144.0,268.0,365.0,279.0,2.8583,105800.0,3,211626.65268895024,-485758.8555494216
25.0,3004.0,718.0,891.0,626.0,2.395,80300.0,3,212583.23736156485,-486848.25553685846
15.0,1362.0,255.0,378.0,202.0,1.9,162500.0,3,211607.09743604748,-484649.6826198832
19.0,5777.0,1261.0,1711.0,1225.0,2.7634,86900.0,3,211632.15452964595,-485758.1800342314
16.0,590.0,130.0,178.0,121.0,4.8611,186800.0,3,210730.70193912095,-486896.7049055686
16.0,1889.0,590.0,686.0,537.0,3.4706,241700.0,3,209771.88107950886,-485804.67968250066
16.0,2753.0,576.0,857.0,546.0,3.7422,229800.0,3,209804.43289531604,-486919.8514474542
17.0,2116.0,474.0,662.0,443.0,3.5625,180800.0,3,209803.57748696592,-486913.6213273923
17.0,2499.0,566.0,781.0,522.0,3.1779,186500.0,3,208869.10848513403,-486936.4344197549
5.0,4944.0,1164.0,1727.0,948.0,4.9,255600.0,3,208902.04003443065,-488047.5054885298
16.0,2270.0,488.0,709.0,489.0,3.2845,227600.0,3,208873.42251795757,-486933.2438674751
17.0,2612.0,582.0,832.0,564.0,2.6759,120600.0,3,210729.3210707098,-486896.21341267787
16.0,2371.0,725.0,1738.0,686.0,3.6484,322600.0,3,213511.12423313037,-486826.20657060295
26.0,2283.0,506.0,634.0,469.0,2.3774,74300.0,3,213543.5036176503,-487937.05942315
8.0,3329.0,753.0,1312.0,629.0,3.5521,229800.0,3,212613.30276419825,-487959.07990774
25.0,3011.0,714.0,893.0,654.0,2.3387,74800.0,3,212613.89454316985,-487960.5423299265
26.0,2033.0,463.0,618.0,450.0,2.5685,80400.0,3,211654.4015244211,-486870.32584860595
26.0,2653.0,621.0,774.0,584.0,2.49,81100.0,3,211657.5073099729,-486867.6589087588
26.0,3046.0,726.0,888.0,663.0,2.6848,74100.0,3,212588.84326933007,-486854.15778729226
26.0,2280.0,550.0,669.0,502.0,2.3438,72300.0,3,212588.8191487027,-486851.0177461668
25.0,1949.0,459.0,602.0,428.0,2.7601,72500.0,3,212609.95528292132,-487954.50046652183
26.0,1021.0,230.0,301.0,208.0,2.625,80600.0,3,213543.98477233757,-487940.2941704802
25.0,1321.0,295.0,396.0,278.0,3.1131,77100.0,3,213541.3834469314,-487931.7853711052
11.0,8039.0,1717.0,3445.0,1571.0,4.1678,190900.0,3,213568.00047589937,-489041.0487497109
5.0,665.0,171.0,384.0,171.0,4.5833,230400.0,3,200393.52609792777,-481586.1549409507
5.0,1688.0,430.0,857.0,402.0,3.7857,231600.0,3,200394.3227308649,-481586.531849707
4.0,1649.0,456.0,1030.0,411.0,2.2262,225000.0,3,200414.8145322741,-482702.5214707148
4.0,1011.0,198.0,511.0,198.0,7.9217,296200.0,3,201317.97451543968,-481574.5281843459
9.0,638.0,266.0,426.0,234.0,3.7875,187500.0,3,201346.4414099245,-482677.17417951114
8.0,2149.0,426.0,950.0,399.0,4.1103,250400.0,3,201342.98124951724,-482678.9909932688
15.0,2460.0,447.0,1049.0,398.0,6.4967,387500.0,3,202243.8889293512,-481543.90994728403
17.0,4477.0,610.0,1798.0,612.0,8.1093,410400.0,3,203251.68665309183,-484853.668566762
18.0,2105.0,302.0,830.0,286.0,6.3822,362500.0,3,202272.1424895466,-482659.242742016
8.0,32.0,9.0,26.0,11.0,4.1944,270800.0,3,204175.74623965364,-484831.57578120334
8.0,4447.0,713.0,1680.0,705.0,8.8693,450400.0,3,204156.03569386492,-483721.25577395456
15.0,3236.0,451.0,1289.0,416.0,11.1121,493000.0,3,204176.48207501826,-484834.4538213145
18.0,1974.0,260.0,808.0,278.0,9.8589,500001.0,3,202297.52326174433,-483764.05158733856
16.0,2404.0,349.0,868.0,329.0,11.0138,442100.0,3,203225.83293743338,-483743.3530996521
4.0,1741.0,225.0,811.0,233.0,12.3411,500001.0,3,203230.19445021203,-483744.00623436226
31.0,5488.0,1055.0,1938.0,964.0,8.8742,500001.0,3,196827.43215417178,-488325.1629010765
20.0,3212.0,572.0,1064.0,526.0,6.6155,500001.0,3,197763.95633481984,-488302.71817795746
35.0,1598.0,398.0,782.0,411.0,5.1155,500000.0,3,197756.4479618041,-488299.8243414238
44.0,2499.0,396.0,910.0,374.0,6.6544,500001.0,3,197783.85703791655,-489412.4230797291
33.0,3120.0,602.0,1155.0,553.0,5.2949,500001.0,3,197760.4065238702,-488298.71169122634
30.0,1891.0,364.0,635.0,314.0,6.6265,500001.0,3,198691.42776128775,-488284.64530735835
34.0,3415.0,779.0,1275.0,718.0,4.498,482900.0,3,197763.49319523145,-488307.31554545416
36.0,1496.0,247.0,441.0,203.0,7.8164,500001.0,3,195904.8805816059,-488345.6073575849
41.0,1521.0,328.0,527.0,275.0,4.0764,500001.0,3,194946.87402064662,-487262.1791336206
40.0,2790.0,531.0,952.0,424.0,4.8,500001.0,3,194018.49575696173,-487278.2656076811
37.0,2088.0,510.0,673.0,390.0,5.1048,500001.0,3,194048.9594849422,-488391.8148592897
37.0,3355.0,492.0,921.0,366.0,7.2988,500001.0,1,193195.34355097075,-491729.2994796708
25.0,2465.0,585.0,906.0,472.0,3.6538,500001.0,3,194972.95644704276,-488368.9368407172
23.0,1808.0,408.0,539.0,300.0,3.5682,500001.0,3,193094.48125151108,-487298.007554465
38.0,1232.0,178.0,410.0,171.0,11.075,500001.0,3,194020.4565768112,-487275.25140062626
37.0,1244.0,173.0,394.0,154.0,10.3682,500001.0,3,193090.61418478153,-487296.7237867671
36.0,1025.0,150.0,316.0,126.0,10.3048,500001.0,3,193096.53193076767,-487293.60513241915
36.0,3082.0,455.0,771.0,365.0,11.216,500001.0,3,194019.00416215407,-487280.09231483284
21.0,9565.0,2289.0,3162.0,1831.0,4.7024,345400.0,3,196758.22092019144,-484997.0592115163
24.0,1016.0,238.0,465.0,236.0,3.0625,93800.0,3,195855.42327987254,-486133.542326292
16.0,3615.0,570.0,1209.0,559.0,8.5574,392200.0,3,196731.32126407555,-483888.02257421985
19.0,2897.0,413.0,860.0,367.0,13.1738,500001.0,3,194946.69029535467,-487254.0360423471
16.0,2413.0,559.0,656.0,423.0,6.3017,350000.0,3,195876.7565323293,-487232.3129731668
41.0,1790.0,361.0,540.0,284.0,6.0247,500001.0,3,195876.2118648413,-487233.1844794201
42.0,1301.0,280.0,539.0,249.0,5.0,500001.0,3,195875.2162808662,-487236.63830455206
44.0,2126.0,423.0,745.0,332.0,5.1923,500001.0,3,195877.59214737575,-487237.35984462174
40.0,1639.0,352.0,498.0,278.0,5.6336,500001.0,3,195902.34723844577,-488346.40936165303
45.0,1883.0,419.0,653.0,328.0,4.2222,500001.0,3,195881.19153548795,-487240.7603854295
44.0,1469.0,312.0,507.0,266.0,3.4937,500001.0,3,194953.03586437803,-487261.06073927134
26.0,3521.0,455.0,1336.0,451.0,10.2849,500001.0,3,197657.21902154613,-483875.42598057864
4.0,3618.0,767.0,1326.0,714.0,5.4284,500001.0,3,198563.18151619277,-482745.6775453198
9.0,6163.0,1004.0,1912.0,903.0,10.8289,500001.0,3,197688.0063520883,-484976.91078647133
15.0,2209.0,275.0,735.0,274.0,15.0001,500001.0,3,197711.38107398554,-486086.7198393508
24.0,4879.0,756.0,1777.0,754.0,5.9055,477300.0,3,196708.060654202,-482786.29062552657
26.0,4486.0,554.0,1598.0,549.0,10.1454,500001.0,3,194900.42623782335,-485041.32136831107
20.0,3442.0,1526.0,1427.0,977.0,3.1985,106300.0,3,193969.73398156083,-485057.37365727406
32.0,3556.0,521.0,1381.0,537.0,6.1426,450700.0,3,194896.34026076415,-485037.25535407383
26.0,1632.0,376.0,598.0,375.0,3.2125,455000.0,3,194901.96907700115,-485041.8774112095
28.0,2370.0,352.0,832.0,347.0,7.1148,500001.0,3,194899.3993972901,-485045.84522725875
26.0,6017.0,1244.0,2673.0,1135.0,3.5426,295400.0,3,196683.1231232449,-481676.40460139466
33.0,3595.0,785.0,1621.0,732.0,4.1372,265200.0,3,195754.08099168725,-481697.9300798471
13.0,1642.0,423.0,841.0,368.0,3.6042,226000.0,3,194831.65646784005,-481716.4073037477
24.0,4496.0,877.0,1928.0,855.0,4.6808,245500.0,3,194852.6192437598,-482821.2505737096
32.0,2736.0,550.0,1279.0,534.0,5.5422,253100.0,3,195756.82898736518,-481698.68347739615
27.0,3310.0,598.0,1402.0,563.0,6.632,441100.0,3,194856.13717341525,-482818.9748402713
28.0,2466.0,507.0,1081.0,465.0,3.9375,339800.0,3,194874.5278431332,-483930.98122290336
28.0,2043.0,430.0,1108.0,452.0,5.2549,261800.0,3,194851.76908251108,-482828.2843039902
30.0,2196.0,486.0,1131.0,460.0,4.4135,272300.0,3,194851.13858457012,-482823.84334416175
24.0,885.0,321.0,590.0,254.0,2.625,217900.0,3,193920.92451752548,-482841.35516420845
30.0,1634.0,373.0,771.0,364.0,3.4125,284100.0,3,194855.40387046334,-482820.4080032846
17.0,1328.0,377.0,762.0,344.0,2.2222,276800.0,3,193928.17852758747,-482844.9822035809
37.0,1998.0,472.0,1030.0,436.0,3.9306,268400.0,3,193947.90575597194,-483952.3237487166
36.0,2017.0,357.0,850.0,348.0,5.0532,310900.0,3,194875.31146275107,-483932.6251559588
29.0,1652.0,310.0,832.0,326.0,4.8098,325400.0,3,193944.34213566894,-483949.7338122176
40.0,1958.0,333.0,876.0,364.0,3.6406,326100.0,3,193950.60251292973,-483952.46682777675
32.0,1901.0,400.0,946.0,418.0,2.7264,311100.0,3,193973.7796035312,-485057.1838261201
34.0,2479.0,491.0,1131.0,490.0,4.9643,317900.0,3,193044.8393918317,-485081.49303643964
30.0,2071.0,412.0,1081.0,412.0,4.9125,335700.0,3,193976.32273503454,-485059.9786532447
25.0,2224.0,580.0,985.0,516.0,3.1305,268800.0,3,193017.6912207401,-483975.5819797297
38.0,2222.0,542.0,1067.0,512.0,2.8553,307600.0,3,193946.63738778254,-483951.6542532919
24.0,1562.0,441.0,696.0,347.0,3.5161,236400.0,3,193045.0892870409,-485086.14721425343
32.0,1122.0,233.0,557.0,223.0,3.5388,407000.0,3,193973.45314606416,-485065.9775449061
37.0,2038.0,379.0,837.0,381.0,5.2416,471300.0,3,193065.31332605152,-486190.0329609541
39.0,1469.0,226.0,553.0,225.0,7.8496,490800.0,3,193047.25916387243,-485078.32248015376
35.0,1821.0,335.0,727.0,316.0,6.5842,458500.0,3,193072.27624676283,-486185.3911189181
27.0,1797.0,343.0,435.0,203.0,5.9196,500001.0,3,194019.5434084973,-487276.6354031586
32.0,1997.0,427.0,944.0,426.0,4.4063,500001.0,3,193998.23064790427,-486169.18656547274
35.0,2426.0,359.0,937.0,387.0,9.2175,500001.0,3,194001.53521626233,-486172.5692267604
18.0,1538.0,425.0,425.0,288.0,5.3369,312500.0,3,193094.3554833044,-487300.72806032887
33.0,1890.0,416.0,859.0,329.0,4.5658,500001.0,3,192137.9106261515,-486209.7675509481
34.0,2125.0,498.0,1052.0,468.0,5.6315,484600.0,3,192145.3309713519,-486209.31069393456
28.0,1765.0,390.0,832.0,349.0,6.5928,439100.0,3,191214.96662149296,-486230.2997413138
29.0,1496.0,282.0,463.0,215.0,6.0516,500001.0,3,190264.6532769948,-485141.6991364709
34.0,959.0,230.0,384.0,197.0,5.2333,471400.0,1,189401.58949852036,-488485.620456181
27.0,1806.0,465.0,791.0,358.0,3.8125,366700.0,3,192167.665704108,-487317.16737323767
37.0,2204.0,428.0,807.0,410.0,7.0516,500001.0,3,192143.7314732818,-486205.25769172376
25.0,1188.0,264.0,569.0,249.0,3.6607,500001.0,3,191209.0787128655,-486229.38964343816
20.0,5476.0,1073.0,2327.0,963.0,5.6637,222100.0,3,191137.64542240847,-482909.4710768694
35.0,2133.0,413.0,1473.0,402.0,4.4211,215200.0,3,192068.66971967838,-482888.8371450398
31.0,1291.0,356.0,1252.0,373.0,2.7143,185400.0,3,192094.83332251856,-483993.2698184103
18.0,1867.0,426.0,871.0,399.0,2.6221,272000.0,3,191165.17787795473,-484018.8563033221
24.0,1395.0,396.0,1478.0,404.0,2.5301,192900.0,3,192095.07451605296,-483993.1553002
24.0,2539.0,695.0,1623.0,611.0,3.0708,188700.0,3,193024.0598864749,-483973.6088975095
24.0,1097.0,307.0,470.0,333.0,1.6389,225000.0,3,191169.31300806743,-484015.5526547688
15.0,1707.0,514.0,1335.0,434.0,2.7543,177800.0,3,192094.15860103088,-483991.5674275914
27.0,2489.0,481.0,1082.0,443.0,5.8777,358800.0,3,190261.89715049445,-485141.0289597716
27.0,891.0,183.0,513.0,171.0,6.0,381500.0,3,190265.60899280285,-485139.15614079544
10.0,2766.0,732.0,1332.0,646.0,4.6161,226300.0,3,192115.23914259218,-485104.68296299037
17.0,6745.0,1547.0,2688.0,1535.0,3.9917,271600.0,3,190264.70088446015,-485143.0033684871
19.0,1589.0,421.0,1118.0,394.0,4.1029,213400.0,3,193928.1126898661,-482842.83153669024
5.0,949.0,287.0,497.0,244.0,2.75,225000.0,3,193018.4747271501,-483975.9820064916
15.0,1309.0,477.0,1330.0,424.0,3.4417,182500.0,3,192997.73665513657,-482868.79577419953
29.0,1253.0,375.0,1198.0,362.0,3.5179,225000.0,3,192065.43391890038,-482888.43774103606
24.0,1494.0,494.0,814.0,459.0,2.1074,181300.0,3,193928.36161130527,-482849.05391332833
28.0,1087.0,423.0,807.0,425.0,0.9702,225400.0,3,192993.73485579534,-482867.80767846294
25.0,1679.0,470.0,1314.0,473.0,4.1026,211500.0,3,192995.1009500838,-482863.8585568927
20.0,1391.0,393.0,856.0,360.0,3.184,220000.0,3,192997.52596791738,-482865.49073873414
27.0,1283.0,406.0,1063.0,376.0,2.75,275000.0,3,192072.0923996583,-482879.8134233947
28.0,3397.0,597.0,1397.0,560.0,4.8125,244600.0,3,192921.2057787369,-479535.95509638265
27.0,3512.0,472.0,1391.0,481.0,8.1001,336500.0,3,192019.52278258034,-480671.7445679344
26.0,2552.0,314.0,925.0,323.0,8.1839,367000.0,3,191093.14730829716,-480689.03151508886
16.0,2095.0,450.0,963.0,411.0,5.5,224100.0,3,191113.19002934202,-481792.0769997686
15.0,2016.0,443.0,1015.0,419.0,5.2732,209700.0,3,191140.57215341702,-482908.276703957
34.0,2141.0,425.0,1559.0,429.0,4.2036,220100.0,3,192066.98764459754,-482886.5871818126
19.0,2602.0,439.0,1156.0,424.0,5.01,263800.0,3,191975.33351661643,-478454.34870133456
26.0,2822.0,473.0,1258.0,469.0,6.4441,261000.0,3,191975.9243298545,-478449.4122419958
25.0,2017.0,454.0,1024.0,428.0,4.4732,245600.0,3,192920.47592072655,-479540.82608508226
33.0,2664.0,432.0,1197.0,429.0,5.069,264200.0,3,191993.72312367096,-479560.64512420446
26.0,4183.0,539.0,1504.0,520.0,7.4056,374200.0,3,191069.93313492642,-479574.63795536803
14.0,6224.0,1679.0,3148.0,1589.0,4.2071,430900.0,3,192945.25322439423,-480651.2568969247
18.0,2043.0,250.0,702.0,246.0,9.6062,414700.0,3,192043.39582984982,-481773.3127155476
26.0,5831.0,1546.0,4738.0,1477.0,3.1483,213000.0,3,192068.1495351209,-482889.40150982887
30.0,2704.0,426.0,1289.0,423.0,5.2815,229500.0,3,193826.2365316146,-478407.5000397819
16.0,7961.0,2276.0,5014.0,2116.0,3.512,218400.0,3,193873.2566879788,-480622.64137378335
25.0,7060.0,1159.0,3903.0,1139.0,4.8359,249200.0,3,194782.0301534762,-479502.65661292756
26.0,2507.0,393.0,1333.0,392.0,6.1601,266100.0,3,194799.5482909089,-480604.5630620946
26.0,2905.0,504.0,1452.0,491.0,5.0853,260300.0,3,195702.9421862936,-479479.1028153463
25.0,639.0,98.0,311.0,93.0,6.6833,275900.0,3,194799.7553510847,-480602.9778416329
32.0,3058.0,562.0,1475.0,569.0,4.4625,253500.0,3,193871.00135880426,-480630.20917702187
26.0,5761.0,1326.0,2681.0,1116.0,4.0341,243300.0,3,193904.29327809502,-481737.393226895
14.0,2598.0,759.0,1584.0,703.0,4.0417,180900.0,3,193926.94834568555,-482845.7482141438
21.0,1708.0,505.0,1099.0,434.0,3.225,193800.0,3,193899.1814569569,-481739.032563712
22.0,3568.0,938.0,1952.0,938.0,3.1667,161000.0,3,194824.77482373378,-481713.1239545066
4.0,456.0,91.0,623.0,84.0,6.6369,192600.0,3,194827.76086688816,-481710.70781883085
13.0,9947.0,1675.0,4071.0,1582.0,5.422,316600.0,3,194752.59027775872,-478387.0475045289
4.0,2337.0,768.0,983.0,655.0,3.7174,275000.0,3,197539.38454821575,-478324.288417357
8.0,5278.0,1575.0,2389.0,1371.0,3.3409,181300.0,3,195708.26108687345,-479482.8421911583
20.0,5330.0,976.0,2734.0,1000.0,5.2138,233100.0,3,196607.2974881561,-478351.22066026274
21.0,1795.0,406.0,2246.0,400.0,3.152,152800.0,3,198412.43423657457,-476092.198450292
36.0,191.0,42.0,208.0,37.0,3.375,157500.0,3,198412.1204281288,-476087.85218343185
16.0,3397.0,686.0,1924.0,621.0,4.9148,155500.0,3,197488.26716463623,-476109.50832925364
13.0,1087.0,340.0,817.0,342.0,3.5326,262500.0,3,197483.47782480236,-476107.98506738665
17.0,3216.0,607.0,1916.0,618.0,4.9153,266400.0,3,197513.02220303228,-477218.31020639744
21.0,3648.0,654.0,2266.0,628.0,5.0956,246000.0,3,197509.5473237924,-477215.8911289652
27.0,1596.0,297.0,1703.0,289.0,4.1,184900.0,3,196562.63973660226,-476126.3606920885
30.0,1739.0,359.0,1914.0,369.0,3.5551,185200.0,3,196558.68150155788,-476129.0916075907
20.0,1738.0,509.0,1403.0,411.0,3.1742,245000.0,3,196557.899237396,-476127.3034222834
18.0,2135.0,373.0,1464.0,405.0,5.4836,225800.0,3,196580.6845999229,-477240.0509320758
17.0,5122.0,1544.0,2966.0,1339.0,3.4835,116700.0,3,196587.66378173314,-477243.82231652783
24.0,534.0,88.0,249.0,74.0,5.3254,240500.0,3,196583.23766519572,-477238.99911561096
16.0,1505.0,358.0,835.0,339.0,3.8029,205400.0,3,196582.72349279688,-477240.57861318253
36.0,443.0,117.0,577.0,115.0,3.6875,137500.0,3,194681.2224643601,-475060.0426558512
32.0,2436.0,504.0,2839.0,516.0,4.5607,182100.0,3,193750.8247028946,-475090.0412489977
33.0,2613.0,562.0,3150.0,543.0,4.3899,180700.0,3,194682.956897928,-475060.1341255433
31.0,1171.0,306.0,1690.0,301.0,3.2639,155200.0,3,194653.5228099776,-473950.76874720305
25.0,4343.0,847.0,3872.0,850.0,4.65,197800.0,3,195608.09614201504,-475038.3911710335
23.0,2305.0,538.0,2493.0,502.0,3.6618,183500.0,3,195609.56478405284,-475041.73369064974
32.0,1947.0,355.0,1786.0,332.0,4.5726,177500.0,3,196509.6857551445,-473919.1655025766
38.0,1421.0,300.0,1236.0,263.0,3.9844,165300.0,3,196533.84427446994,-475022.7009504405
36.0,1910.0,352.0,1593.0,329.0,3.89,170000.0,3,196536.00474093427,-475017.9702121569
16.0,4208.0,630.0,2592.0,662.0,6.1966,260500.0,3,194703.01159110025,-476173.89438763494
23.0,1422.0,260.0,1092.0,263.0,4.7422,202400.0,3,195633.04252799702,-476157.30845368095
24.0,4365.0,804.0,2663.0,753.0,4.5814,233300.0,3,195632.2924668254,-476149.4849136779
16.0,1917.0,317.0,1324.0,351.0,6.2488,252000.0,3,194705.99092279075,-476175.81606272096
16.0,1591.0,225.0,926.0,239.0,6.2452,266300.0,3,195626.97698356645,-476149.73802950885
15.0,539.0,71.0,287.0,66.0,6.3427,305200.0,3,194707.54579368682,-476167.1653143703
16.0,3113.0,783.0,1719.0,715.0,3.6505,145700.0,3,193774.64491326798,-476196.4072051402
13.0,1857.0,572.0,838.0,525.0,3.2386,129200.0,3,195660.82800000688,-477266.1417480679
12.0,4695.0,1110.0,2153.0,989.0,4.6483,190800.0,3,194725.64241701705,-477284.3745614439
15.0,2289.0,686.0,982.0,634.0,4.5757,162500.0,3,194728.19600726786,-477277.43266260205
31.0,1115.0,268.0,1369.0,259.0,3.5694,150500.0,3,198364.68370291736,-473872.32252264116
31.0,1194.0,297.0,1602.0,306.0,2.3333,157700.0,3,198392.00409464355,-474980.15061828913
39.0,3167.0,669.0,2789.0,619.0,3.5902,165900.0,3,197460.61219229,-475006.89320430113
37.0,2216.0,497.0,2445.0,506.0,3.8421,174000.0,3,197463.02851615788,-475005.36815092433
37.0,1429.0,428.0,2089.0,399.0,3.413,150600.0,3,198392.07263637698,-474985.61782576796
32.0,1461.0,340.0,1909.0,346.0,3.5511,159100.0,3,198384.06906086017,-474984.231147273
28.0,1499.0,574.0,3328.0,595.0,2.4539,115000.0,3,199286.79460253,-473851.26820313465
20.0,2572.0,732.0,1534.0,669.0,2.4211,175000.0,3,200215.6940289127,-473831.05923157
22.0,6072.0,1802.0,4715.0,1666.0,3.1353,121400.0,3,200195.40939753628,-472722.1392153087
24.0,1752.0,407.0,910.0,427.0,3.3611,134600.0,3,200194.07070447993,-472720.4083739021
25.0,1818.0,577.0,1426.0,532.0,3.2104,112500.0,3,200194.50938900057,-472719.19929353753
23.0,1818.0,522.0,958.0,485.0,2.6771,131500.0,3,201118.70394106896,-472700.5578486058
